country,trackID,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
Austrialia,36,"Bye Bye Blackbird (Studio Live, 1971)","Empty Monkey, Vol. 1",Levi Smith's Clefs,3/30/2018,262000,0,0.41,0.246,0.41,0.61,0.00837,0.0983,-5.345,0.0299,102.494,3
Austrialia,37,Relief From A Lighted Doorway,"Empty Monkey, Vol. 1",Levi Smith's Clefs,3/30/2018,402040,0,0.206,0.219,0.206,0.594,0.296,0.0621,-9.63,0.0684,156.416,4
Austrialia,38,Shotgun,"Empty Monkey, Vol. 1",Levi Smith's Clefs,3/30/2018,307573,0,0.412,0.00667,0.412,0.96,0.642,0.126,-7.09,0.101,109.912,4
Austrialia,39,You Can't Do That,"Empty Monkey, Vol. 1",Levi Smith's Clefs,3/30/2018,697413,0,0.3,0.246,0.3,0.902,0.339,0.101,-7.844,0.131,95.956,4
Austrialia,40,Lisa,"Empty Monkey, Vol. 1",Levi Smith's Clefs,3/30/2018,211240,0,0.457,0.0509,0.457,0.764,0.000194,0.0785,-8.157,0.0405,98.43,4
Austrialia,41,The Hunter,"Empty Monkey, Vol. 1",Levi Smith's Clefs,3/30/2018,159306,0,0.432,0.0526,0.432,0.909,0.000866,0.52,-6.067,0.139,145.511,4
Austrialia,42,Shake And Finge4r Pop,"Empty Monkey, Vol. 1",Levi Smith's Clefs,3/30/2018,410946,0,0.469,0.0279,0.469,0.925,0.238,0.507,-6.895,0.077,129.238,4
Austrialia,43,Who Is That Shall Come,"Empty Monkey, Vol. 1",Levi Smith's Clefs,3/30/2018,211880,0,0.356,0.202,0.356,0.68,0.0115,0.626,-8.601,0.0459,97.718,4
Austrialia,44,Relief From a Lighted Doorway,The First Session,Levi Smith's Clefs,3/29/2018,462746,0,0.25,0.0522,0.25,0.463,0.181,0.295,-10.682,0.0399,132.523,3
Austrialia,45,Down in the Valley - Live,The First Session,Levi Smith's Clefs,3/29/2018,211120,0,0.526,0.139,0.526,0.941,0.118,0.111,-4.768,0.127,188.711,4
Austrialia,46,Lawdy Miss Clawdy - Live,The First Session,Levi Smith's Clefs,3/29/2018,212946,0,0.676,0.228,0.676,0.865,0.365,0.0874,-5.905,0.0385,90.728,4
Austrialia,47,Love Like a Man,The First Session,Levi Smith's Clefs,3/29/2018,199693,0,0.489,0.247,0.489,0.918,0.62,0.0955,-6.268,0.0453,104.36,4
Austrialia,48,Piece of My Heart,The First Session,Levi Smith's Clefs,3/29/2018,181386,0,0.307,0.0623,0.307,0.865,0.0323,0.125,-5.331,0.0803,154.385,4
Austrialia,49,Dancing and Drinking,The First Session,Levi Smith's Clefs,3/29/2018,193120,0,0.398,0.126,0.398,0.901,1.02E-05,0.691,-5.876,0.0562,104.563,4
Austrialia,50,Gonna Get a Seizure,The First Session,Levi Smith's Clefs,3/29/2018,139706,0,0.382,0.336,0.382,0.812,0.065,0.0326,-5.401,0.0537,95.811,4
Austrialia,51,Lawdy Miss Clawdy,The First Session,Levi Smith's Clefs,3/29/2018,236706,0,0.541,0.602,0.541,0.747,0.00632,0.224,-6.061,0.0342,80.881,4
Austrialia,52,Shake and Finger Pop,The First Session,Levi Smith's Clefs,3/29/2018,686200,0,0.457,0.00623,0.457,0.693,0.203,0.336,-9.852,0.0443,121.784,4
Austrialia,53,Road Runner,The First Session,Levi Smith's Clefs,3/29/2018,159680,1,0.461,0.00775,0.461,0.884,0.465,0.168,-6.561,0.13,139.337,4
Austrialia,54,Empty Monkey,The First Session,Levi Smith's Clefs,3/29/2018,250040,0,0.548,0.0185,0.548,0.672,0.677,0.157,-9.083,0.0482,145.848,4
Austrialia,55,Cool Spot,The First Session,Levi Smith's Clefs,3/29/2018,199826,0,0.629,0.0821,0.629,0.675,0.902,0.121,-6.717,0.0274,102.609,4
Austrialia,56,The Hunter,The First Session,Levi Smith's Clefs,3/29/2018,156413,0,0.543,0.0261,0.543,0.636,0.0539,0.0599,-6.732,0.0559,145.86,4
Austrialia,57,You Can't Do That,The First Session,Levi Smith's Clefs,3/29/2018,734106,0,0.261,0.0347,0.261,0.606,0.00678,0.2,-10.639,0.053,84.092,4
Austrialia,58,The Weight,The First Session,Levi Smith's Clefs,3/29/2018,300840,0,0.455,0.249,0.455,0.537,4.36E-06,0.0902,-8.631,0.0374,136.684,4
Austrialia,59,Lisa,The First Session,Levi Smith's Clefs,3/29/2018,234186,0,0.286,0.132,0.286,0.613,0.0801,0.072,-8.045,0.0389,181.711,4
Austrialia,60,Relief from a Lighted Doorway,Empty Monkey,Levi Smith's Clefs,6/17/2014,404386,0,0.298,0.179,0.298,0.482,0.0507,0.0448,-12.52,0.0637,112.802,4
Austrialia,61,Shotgun,Empty Monkey,Levi Smith's Clefs,6/17/2014,306573,0,0.431,0.00194,0.431,0.92,0.333,0.0588,-9.438,0.0801,109.79,4
Austrialia,62,You Can't Do That,Empty Monkey,Levi Smith's Clefs,6/17/2014,705200,0,0.308,0.188,0.308,0.808,0.0939,0.0788,-11.32,0.148,96.26,4
Austrialia,63,Lisa,Empty Monkey,Levi Smith's Clefs,6/17/2014,210680,0,0.226,0.0522,0.226,0.603,2.10E-05,0.0845,-12.181,0.0629,196.726,4
Austrialia,64,The Hunter,Empty Monkey,Levi Smith's Clefs,6/17/2014,159720,0,0.486,0.0269,0.486,0.806,0.000118,0.439,-10.17,0.11,145.106,4
Austrialia,65,Shake and Finger Pop,Empty Monkey,Levi Smith's Clefs,6/17/2014,412920,0,0.481,0.0296,0.481,0.832,0.0695,0.487,-10.581,0.0612,129.171,4
Austrialia,66,Who Is It That Shall Come,Empty Monkey,Levi Smith's Clefs,6/17/2014,213960,0,0.363,0.215,0.363,0.518,0.00137,0.294,-12.987,0.0381,96.661,4
Austrialia,67,Empty Monkey,Empty Monkey,Levi Smith's Clefs,6/17/2014,235520,0,0.576,0.446,0.576,0.492,0.934,0.232,-12.91,0.0259,95.577,1
Austrialia,68,Relief From A Lighted Doorway,Empty Monkey,Levi Smith's Clefs,9/4/2007,389067,0,0.258,0.37,0.258,0.578,0.0454,0.242,-10.745,0.0696,81.538,3
Austrialia,69,Shotgun,Empty Monkey,Levi Smith's Clefs,9/4/2007,301240,0,0.433,0.0132,0.433,0.952,0.546,0.0646,-7.333,0.141,111.637,4
Austrialia,70,You Can't Do That,Empty Monkey,Levi Smith's Clefs,9/4/2007,690427,0,0.332,0.337,0.332,0.871,0.167,0.107,-9.073,0.192,96.082,4
Austrialia,71,Lisa,Empty Monkey,Levi Smith's Clefs,9/4/2007,208813,0,0.248,0.187,0.248,0.691,9.42E-05,0.0626,-10.089,0.125,198.993,4
Austrialia,72,The Hunter,Empty Monkey,Levi Smith's Clefs,9/4/2007,157627,0,0.48,0.0794,0.48,0.864,0.000547,0.336,-7.626,0.161,147.366,4
Austrialia,73,Shake & Finger Pop,Empty Monkey,Levi Smith's Clefs,9/4/2007,408040,0,0.492,0.0863,0.492,0.876,0.122,0.145,-8.471,0.081,130.857,4
Austrialia,74,Who Is It That Shall Come,Empty Monkey,Levi Smith's Clefs,9/4/2007,210387,0,0.395,0.452,0.395,0.583,0.011,0.485,-10.825,0.0398,97.143,4
Austrialia,75,Empty Monkey,Empty Monkey,Levi Smith's Clefs,9/4/2007,202600,0,0.609,0.618,0.609,0.54,0.931,0.177,-11.161,0.026,96.951,1
Austrialia,0,Barefoot Bride - Live at The Caravan Music Club 2016,Raw Honey,The Badloves,10/21/2016,298176,7,0.489,0.000321,0.489,0.622,0.0014,0.922,-12.824,0.035,124.083,4
Austrialia,1,Slave - Live at The Caravan Music Club 2016,Raw Honey,The Badloves,10/21/2016,331189,6,0.347,0.000871,0.347,0.66,0.000152,0.94,-10.588,0.0535,189.813,4
Austrialia,2,Yesterday's Gone - Live at The Caravan Music Club 2016,Raw Honey,The Badloves,10/21/2016,387840,6,0.459,0.00421,0.459,0.391,0.00394,0.939,-12.803,0.0556,70.153,4
Austrialia,3,Whatâ€™s On Your Mind - Live at The Caravan Music Club 2016,Raw Honey,The Badloves,10/21/2016,282616,7,0.508,0.136,0.508,0.266,5.69E-06,0.659,-14.474,0.0331,92.203,4
Austrialia,4,Green Limousine - Live at The Caravan Music Club 2016,Raw Honey,The Badloves,10/21/2016,333306,8,0.69,0.0104,0.69,0.557,1.28E-05,0.932,-10.353,0.0265,105.514,4
Austrialia,5,Memphis - Live at The Caravan Music Club 2016,Raw Honey,The Badloves,10/21/2016,321024,5,0.351,0.0657,0.351,0.306,0.000591,0.974,-15.733,0.0403,109.184,3
Austrialia,6,Sugar Daddy - Live at The Caravan Music Club 2016,Raw Honey,The Badloves,10/21/2016,493909,6,0.603,0.0114,0.603,0.386,0.000396,0.976,-11.928,0.0373,107.379,4
Austrialia,7,Lost - Live at The Caravan Music Club 2016,Raw Honey,The Badloves,10/21/2016,299264,5,0.559,0.00735,0.559,0.632,1.09E-06,0.984,-10.13,0.0403,114.878,4
Austrialia,8,Spirit In The Sky - Live at The Caravan Music Club 2016,Raw Honey,The Badloves,10/21/2016,279089,5,0.384,0.815,0.384,0.138,6.20E-06,0.965,-17.854,0.0877,77.214,4
Austrialia,9,Slave,The Definitive Collection,The Badloves,2004,324946,0,0.47,0.00664,0.47,0.832,2.88E-05,0.0786,-6.905,0.038,89.371,4
Austrialia,10,I Remember,The Definitive Collection,The Badloves,2004,191840,2,0.387,0.012,0.387,0.599,0,0.375,-11.599,0.0326,175.108,4
Austrialia,11,In My Garden,The Definitive Collection,The Badloves,2004,238680,0,0.755,0.247,0.755,0.473,0.000587,0.0762,-11.093,0.0314,102.269,4
Austrialia,12,Live,The Definitive Collection,The Badloves,2004,296586,0,0.657,0.471,0.657,0.424,0.00658,0.0574,-11.725,0.0356,100.203,4
Austrialia,13,Memphis,The Definitive Collection,The Badloves,2004,309466,1,0.349,0.125,0.349,0.33,0.000303,0.285,-17.681,0.0378,112.649,3
Austrialia,14,I Wanna Hide,The Definitive Collection,The Badloves,2004,277840,0,0.654,0.000668,0.654,0.626,0.203,0.0821,-7.208,0.0376,113.613,4
Austrialia,15,Green Limousine,The Definitive Collection,The Badloves,2004,225773,0,0.773,0.295,0.773,0.336,0.000685,0.115,-13.364,0.0362,111.796,4
Austrialia,16,Powerful Karma,The Definitive Collection,The Badloves,2004,226920,0,0.642,0.0247,0.642,0.595,0.000135,0.0633,-9.081,0.0277,91.787,4
Austrialia,17,Caroline,The Definitive Collection,The Badloves,2004,184400,0,0.362,0.432,0.362,0.441,3.23E-05,0.103,-9.688,0.0268,174.624,3
Austrialia,18,Stop,The Definitive Collection,The Badloves,2004,263226,0,0.38,0.445,0.38,0.288,0.00431,0.215,-15.136,0.0547,91.729,4
Austrialia,19,Yesterdays Gone,The Definitive Collection,The Badloves,2004,303400,0,0.385,0.0331,0.385,0.383,0.0347,0.031,-12.473,0.0287,79.453,4
Austrialia,20,Falling,The Definitive Collection,The Badloves,2004,243773,0,0.249,0.137,0.249,0.757,0.000233,0.0918,-4.503,0.0621,136.937,4
Austrialia,21,Lost,The Definitive Collection,The Badloves,2004,212733,1,0.495,0.0858,0.495,0.568,3.20E-06,0.179,-11.878,0.029,112.315,4
Austrialia,22,Living Thing,The Definitive Collection,The Badloves,2004,230186,0,0.535,0.418,0.535,0.862,0.00485,0.119,-9.176,0.0389,98.592,4
Austrialia,23,Barefoot Bride,The Definitive Collection,The Badloves,2004,253400,0,0.647,0.0958,0.647,0.7,0.000402,0.124,-9.364,0.0325,119.831,4
Austrialia,24,Dont Throw Roses,The Definitive Collection,The Badloves,2004,215133,0,0.296,0.0235,0.296,0.653,5.85E-05,0.0743,-7.499,0.0411,172.24,4
Austrialia,25,The Weight (with Jimmy Barnes),The Definitive Collection,The Badloves,2004,267826,0,0.569,0.203,0.569,0.389,0,0.105,-12.897,0.0381,73.901,4
Austrialia,26,Slave,The Mushroom Tapes,The Badloves,2000,324946,11,0.47,0.00664,0.47,0.832,2.88E-05,0.0786,-6.905,0.038,89.371,4
Austrialia,27,I Remember,The Mushroom Tapes,The Badloves,2000,191840,9,0.387,0.012,0.387,0.599,0,0.375,-11.599,0.0326,175.108,4
Austrialia,28,In My Garden,The Mushroom Tapes,The Badloves,2000,238680,10,0.755,0.247,0.755,0.473,0.000587,0.0762,-11.093,0.0314,102.269,4
Austrialia,29,Live,The Mushroom Tapes,The Badloves,2000,296586,7,0.657,0.471,0.657,0.424,0.00658,0.0574,-11.725,0.0356,100.203,4
Austrialia,30,Memphis,The Mushroom Tapes,The Badloves,2000,309466,10,0.349,0.125,0.349,0.33,0.000303,0.285,-17.681,0.0378,112.649,3
Austrialia,31,I Wanna Hide,The Mushroom Tapes,The Badloves,2000,277840,8,0.654,0.000668,0.654,0.626,0.203,0.0821,-7.208,0.0376,113.613,4
Austrialia,32,Green Limousine,The Mushroom Tapes,The Badloves,2000,225773,33,0.773,0.295,0.773,0.336,0.000685,0.115,-13.364,0.0362,111.796,4
Austrialia,33,Powerful Karma,The Mushroom Tapes,The Badloves,2000,226920,6,0.642,0.0247,0.642,0.595,0.000135,0.0633,-9.081,0.0277,91.787,4
Austrialia,34,Caroline,The Mushroom Tapes,The Badloves,2000,184400,10,0.362,0.432,0.362,0.441,3.23E-05,0.103,-9.688,0.0268,174.624,3
Austrialia,35,Stop,The Mushroom Tapes,The Badloves,2000,263226,6,0.38,0.445,0.38,0.288,0.00431,0.215,-15.136,0.0547,91.729,4
Austrialia,36,Yesterdays Gone,The Mushroom Tapes,The Badloves,2000,303400,6,0.385,0.0331,0.385,0.383,0.0347,0.031,-12.473,0.0287,79.453,4
Austrialia,37,Falling,The Mushroom Tapes,The Badloves,2000,243773,6,0.249,0.137,0.249,0.757,0.000233,0.0918,-4.503,0.0621,136.937,4
Austrialia,38,Lost,The Mushroom Tapes,The Badloves,2000,212733,9,0.495,0.0858,0.495,0.568,3.20E-06,0.179,-11.878,0.029,112.315,4
Austrialia,39,Living Thing,The Mushroom Tapes,The Badloves,2000,230186,7,0.535,0.418,0.535,0.862,0.00485,0.119,-9.176,0.0389,98.592,4
Austrialia,40,Barefoot Bride,The Mushroom Tapes,The Badloves,2000,253400,9,0.647,0.0958,0.647,0.7,0.000402,0.124,-9.364,0.0325,119.831,4
Austrialia,41,Dont Throw Roses,The Mushroom Tapes,The Badloves,2000,215133,6,0.296,0.0235,0.296,0.653,5.85E-05,0.0743,-7.499,0.0411,172.24,4
Austrialia,42,The Weight (with Jimmy Barnes),The Mushroom Tapes,The Badloves,2000,267826,43,0.569,0.203,0.569,0.389,0,0.105,-12.897,0.0381,73.901,4
Austrialia,43,Memphis,Everybody Everywhere,The Badloves,1996,309466,8,0.349,0.125,0.349,0.33,0.000303,0.285,-17.681,0.0378,112.649,3
Austrialia,44,Loves Me Like a Rock,Everybody Everywhere,The Badloves,1996,305400,9,0.472,0.494,0.472,0.594,3.09E-05,0.798,-8.995,0.0515,131.404,4
Austrialia,45,Caroline,Everybody Everywhere,The Badloves,1996,184400,7,0.362,0.432,0.362,0.441,3.23E-05,0.103,-9.688,0.0268,174.624,3
Austrialia,46,I Remember,Everybody Everywhere,The Badloves,1996,191840,6,0.387,0.012,0.387,0.599,0,0.375,-11.599,0.0326,175.108,4
Austrialia,47,Skin Im In,Everybody Everywhere,The Badloves,1996,244640,4,0.244,0.209,0.244,0.681,1.31E-06,0.278,-8.423,0.0368,201.461,4
Austrialia,48,Lost,Everybody Everywhere,The Badloves,1996,212733,21,0.495,0.0858,0.495,0.568,3.20E-06,0.179,-11.878,0.029,112.315,4
Austrialia,49,Slave,Everybody Everywhere,The Badloves,1996,324946,4,0.47,0.00664,0.47,0.832,2.88E-05,0.0786,-6.905,0.038,89.371,4
Austrialia,50,Sugar Daddy,Everybody Everywhere,The Badloves,1996,375440,5,0.512,0.105,0.512,0.379,0.149,0.0764,-13.086,0.0416,112.146,4
Austrialia,51,Yesterdays Gone,Everybody Everywhere,The Badloves,1996,303400,4,0.385,0.0331,0.385,0.383,0.0347,0.031,-12.473,0.0287,79.453,4
Austrialia,52,Instrumental (Based on Freedom),Everybody Everywhere,The Badloves,1996,180666,4,0.435,0.000727,0.435,0.991,0.935,0.194,-5.143,0.0998,107.845,4
Austrialia,53,Green Limousine,Everybody Everywhere,The Badloves,1996,225773,30,0.773,0.295,0.773,0.336,0.000685,0.115,-13.364,0.0362,111.796,4
Austrialia,54,The Weight (with Jimmy Barnes),Everybody Everywhere,The Badloves,1996,267826,30,0.569,0.203,0.569,0.389,0,0.105,-12.897,0.0381,73.901,4
Austrialia,55,"Memphis - Live; Recorded Live at Continental CafÃ©, Melbourne 1996",Everybody Everywhere,The Badloves,1996,280493,3,0.297,0.192,0.297,0.647,1.95E-05,0.976,-8.622,0.0529,118.012,3
Austrialia,56,"Loves Me Like a Rock - Live; Recorded Live at Continental CafÃ©, Melbourne 1996",Everybody Everywhere,The Badloves,1996,305400,3,0.472,0.494,0.472,0.594,3.09E-05,0.798,-8.995,0.0515,131.404,4
Austrialia,57,"Caroline - Live; Recorded Live at Continental CafÃ©, Melbourne 1996",Everybody Everywhere,The Badloves,1996,195000,3,0.46,0.342,0.46,0.582,0,0.974,-8.119,0.0336,113.4,4
Austrialia,58,"I Remember - Live; Recorded Live at Continental CafÃ©, Melbourne 1996",Everybody Everywhere,The Badloves,1996,219733,2,0.381,0.0266,0.381,0.903,3.57E-05,0.928,-7.922,0.143,90.297,4
Austrialia,59,"Skin I'm In - Live; Recorded Live at Continental CafÃ©, Melbourne 1996",Everybody Everywhere,The Badloves,1996,219600,3,0.432,0.0611,0.432,0.841,2.73E-06,0.687,-5.506,0.0378,104.467,4
Austrialia,60,"Lost - Live; Recorded Live at Continental CafÃ©, Melbourne 1996",Everybody Everywhere,The Badloves,1996,289733,4,0.446,0.0146,0.446,0.875,1.20E-05,0.763,-4.836,0.0378,111.176,4
Austrialia,61,"Slave - Live; Recorded Live at Continental CafÃ©, Melbourne 1996",Everybody Everywhere,The Badloves,1996,327333,3,0.236,0.00745,0.236,0.948,0.000355,0.981,-6.073,0.0927,91.288,4
Austrialia,62,"Sugar Daddy - Live; Recorded Live at Continental CafÃ©, Melbourne 1996",Everybody Everywhere,The Badloves,1996,550040,3,0.382,0.135,0.382,0.725,0.0089,0.726,-8.641,0.0633,107.483,4
Austrialia,63,"Yesterdays Gone - Live; Recorded Live at Continental CafÃ©, Melbourne 1996",Everybody Everywhere,The Badloves,1996,353733,3,0.253,0.0565,0.253,0.623,0.0296,0.746,-7.778,0.0485,148.18,4
Austrialia,64,"Instrumental (Based on Freedom) - Live; Recorded Live at Continental CafÃ©, Melbourne 1996",Everybody Everywhere,The Badloves,1996,180666,2,0.435,0.000727,0.435,0.991,0.935,0.194,-5.143,0.0998,107.845,4
Austrialia,65,"Green Limousine - Live; Recorded Live at Continental CafÃ©, Melbourne 1996",Everybody Everywhere,The Badloves,1996,336160,3,0.579,0.0247,0.579,0.86,0.0188,0.853,-6.554,0.0411,107.745,4
Austrialia,66,"The Weight - Live; Recorded Live at Continental CafÃ©, Melbourne 1996",Everybody Everywhere,The Badloves,1996,417306,4,0.361,0.386,0.361,0.68,2.08E-06,0.774,-8.321,0.0557,138.616,4
Austrialia,67,In My Garden,Holy Roadside,The Badloves,1995,238680,6,0.755,0.247,0.755,0.473,0.000587,0.0762,-11.093,0.0314,102.269,4
Austrialia,68,Slave,Holy Roadside,The Badloves,1995,324946,8,0.47,0.00664,0.47,0.832,2.88E-05,0.0786,-6.905,0.038,89.371,4
Austrialia,69,Living Thing,Holy Roadside,The Badloves,1995,230186,5,0.535,0.418,0.535,0.862,0.00485,0.119,-9.176,0.0389,98.592,4
Austrialia,70,Barefoot Bride,Holy Roadside,The Badloves,1995,253400,11,0.647,0.0958,0.647,0.7,0.000402,0.124,-9.364,0.0325,119.831,4
Austrialia,71,Caroline,Holy Roadside,The Badloves,1995,184400,16,0.362,0.432,0.362,0.441,3.23E-05,0.103,-9.688,0.0268,174.624,3
Austrialia,72,Precious,Holy Roadside,The Badloves,1995,204946,5,0.499,0.266,0.499,0.467,0.113,0.362,-13.091,0.0795,104.068,4
Austrialia,73,I Wanna Hide,Holy Roadside,The Badloves,1995,277840,4,0.654,0.000668,0.654,0.626,0.203,0.0821,-7.208,0.0376,113.613,4
Austrialia,74,Skin Im In,Holy Roadside,The Badloves,1995,244640,5,0.244,0.209,0.244,0.681,1.31E-06,0.278,-8.423,0.0368,201.461,4
Austrialia,75,Powerful Karma,Holy Roadside,The Badloves,1995,226920,4,0.642,0.0247,0.642,0.595,0.000135,0.0633,-9.081,0.0277,91.787,4
Austrialia,76,Holy Roadside,Holy Roadside,The Badloves,1995,412146,5,0.494,0.016,0.494,0.725,0.00702,0.329,-8.875,0.13,94.023,4
Austrialia,77,Memphis,Get On Board,The Badloves,1993,309466,22,0.349,0.125,0.349,0.33,0.000303,0.285,-17.681,0.0378,112.649,3
Austrialia,78,Green Limousine,Get On Board,The Badloves,1993,225773,43,0.773,0.295,0.773,0.336,0.000685,0.115,-13.364,0.0362,111.796,4
Austrialia,79,Tell Me,Get On Board,The Badloves,1993,200760,15,0.637,0.0373,0.637,0.522,0.000104,0.24,-12.692,0.0316,128.965,4
Austrialia,80,I Remember,Get On Board,The Badloves,1993,191840,20,0.387,0.012,0.387,0.599,0,0.375,-11.599,0.0326,175.108,4
Austrialia,81,High on a Mountain,Get On Board,The Badloves,1993,246000,15,0.308,0.101,0.308,0.421,0.000433,0.107,-14.093,0.0383,86.807,4
Austrialia,82,What's on Your Mind,Get On Board,The Badloves,1993,269266,18,0.514,0.242,0.514,0.261,0,0.762,-15.961,0.0355,91.908,4
Austrialia,83,Lost,Get On Board,The Badloves,1993,212733,32,0.495,0.0858,0.495,0.568,3.20E-06,0.179,-11.878,0.029,112.315,4
Austrialia,84,The Weight (with Jimmy Barnes),Get On Board,The Badloves,1993,267826,48,0.569,0.203,0.569,0.389,0,0.105,-12.897,0.0381,73.901,4
Austrialia,85,Sugar Daddy,Get On Board,The Badloves,1993,375440,13,0.512,0.105,0.512,0.379,0.149,0.0764,-13.086,0.0416,112.146,4
Austrialia,86,Yesterdays Gone,Get On Board,The Badloves,1993,303400,12,0.385,0.0331,0.385,0.383,0.0347,0.031,-12.473,0.0287,79.453,4
Austrialia,87,Spirit in the Sky,Get On Board,The Badloves,1993,217333,12,0.352,0.843,0.352,0.0799,9.68E-05,0.109,-22.476,0.0375,87.251,4
Austrialia,88,Tribal,Tribal,The Badloves,7/30/2020,238000,17,0.606,0.104,0.606,0.709,0,0.113,-6.894,0.0292,130.139,4
Austrialia,89,Tribal - Radio Mix,Tribal (Radio Mix),The Badloves,7/30/2020,237554,2,0.541,0.228,0.541,0.814,0,0.116,-4.03,0.0362,130.198,4
Austrialia,90,Soulbrothertruckinsong - Full Length Cricket Mix,Soulbrothertruckinsong (Full Length Cricket Mix),The Badloves,10/18/2019,269612,4,0.758,0.338,0.758,0.717,1.67E-05,0.313,-6.601,0.0435,107.028,4
Austrialia,91,Soulbrothertruckinsong,Soulbrothertruckinsong,The Badloves,10/4/2019,284746,9,0.823,0.245,0.823,0.443,6.78E-05,0.0752,-13.969,0.0685,107.042,4
Austrialia,92,Memphis,Gimme 5,The Badloves,3/3/2007,309466,3,0.349,0.125,0.349,0.33,0.000303,0.285,-17.681,0.0378,112.649,3
Austrialia,93,Green Limousine,Gimme 5,The Badloves,3/3/2007,225773,3,0.773,0.295,0.773,0.336,0.000685,0.115,-13.364,0.0362,111.796,4
Austrialia,94,Caroline,Gimme 5,The Badloves,3/3/2007,184400,2,0.362,0.432,0.362,0.441,3.23E-05,0.103,-9.688,0.0268,174.624,3
Austrialia,95,The Weight (with Jimmy Barnes),Gimme 5,The Badloves,3/3/2007,267826,2,0.569,0.203,0.569,0.389,0,0.105,-12.897,0.0381,73.901,4
Austrialia,96,Slave,Gimme 5,The Badloves,3/3/2007,324946,2,0.47,0.00664,0.47,0.832,2.88E-05,0.0786,-6.905,0.038,89.371,4
Austrialia,0,To The Streets - Remixed 2020,Take It To The Streets (Remixed 2020),The Angels,11/6/2020,297938,8,0.439,0.00271,0.439,0.912,0.00116,0.112,-1.674,0.0321,131.073,4
Austrialia,1,Wounded Healer - Remixed 2020,Take It To The Streets (Remixed 2020),The Angels,11/6/2020,236000,7,0.521,0.00082,0.521,0.692,0.00115,0.0412,-4.229,0.0359,133.681,4
Austrialia,2,When The Time Comes - Remixed 2020,Take It To The Streets (Remixed 2020),The Angels,11/6/2020,182000,7,0.276,4.30E-05,0.276,0.907,8.11E-05,0.415,-2.491,0.0556,160.629,4
Austrialia,3,Life Gets Better - Remixed 2020,Take It To The Streets (Remixed 2020),The Angels,11/6/2020,251558,19,0.472,0.00143,0.472,0.654,0.000288,0.171,-4.177,0.0339,169.958,4
Austrialia,4,Waiting For The Sun - Remixed 2020,Take It To The Streets (Remixed 2020),The Angels,11/6/2020,286818,8,0.578,0.0105,0.578,0.804,0.000101,0.105,-2.442,0.0537,132,4
Austrialia,5,There Comes A Time - Remixed 2020,Take It To The Streets (Remixed 2020),The Angels,11/6/2020,199722,6,0.588,0.00238,0.588,0.723,0,0.126,-5.092,0.0241,108.011,4
Austrialia,6,Telephone - Remixed 2020,Take It To The Streets (Remixed 2020),The Angels,11/6/2020,292941,6,0.512,0.0659,0.512,0.584,0.00197,0.0728,-5.555,0.0273,84.959,4
Austrialia,7,The More You Give - Remixed 2020,Take It To The Streets (Remixed 2020),The Angels,11/6/2020,236169,7,0.534,0.0666,0.534,0.861,1.23E-05,0.121,-3.393,0.0432,118.121,4
Austrialia,8,Getting Free - Remixed 2020,Take It To The Streets (Remixed 2020),The Angels,11/6/2020,170228,6,0.44,0.00153,0.44,0.97,0,0.394,-1.767,0.0821,90.408,4
Austrialia,9,Some Kinda Hell - Remixed 2020,Take It To The Streets (Remixed 2020),The Angels,11/6/2020,326590,5,0.314,0.0237,0.314,0.78,0.0533,0.0769,-4.667,0.0652,83.088,4
Austrialia,10,La Grange - Remixed 2020,Take It To The Streets (Remixed 2020),The Angels,11/6/2020,213750,21,0.467,0.0106,0.467,0.716,0.0652,0.0822,-4.414,0.288,159.247,4
Austrialia,11,Talk The Talk - Remixed 2020,Talk The Talk (Remixed 2020),The Angels,11/6/2020,300000,6,0.575,0.000758,0.575,0.68,0.00067,0.1,-4.405,0.0309,134.989,4
Austrialia,12,Got An Itch - Remixed 2020,Talk The Talk (Remixed 2020),The Angels,11/6/2020,199932,5,0.471,0.000683,0.471,0.792,0,0.135,-3.575,0.0468,149.029,4
